speciesKey,species,decimalLatitude,decimalLongitude,year,countryCode,taxonRank
5217666.0,Hyperolius glandicolor,-1.627754,29.504191,2025,RW,SPECIES
1427855.0,Pantala flavescens,-1.938025,9.369777,2025,GA,SPECIES
10841416.0,Ptychadena nilotica,-1.569036,29.559132,2025,RW,SPECIES
,,-1.251718,29.788889,2025,UG,GENUS
2475446.0,Merops oreobates,-1.251912,29.804407,2025,UG,SPECIES
5231790.0,Turtur tympanistria,-1.251349,29.789156,2025,UG,SPECIES
2478411.0,Dendropicos griseocephalus,-1.251328,29.789175,2025,UG,SPECIES
5230778.0,Hirundo angolensis,-0.969955,29.680041,2025,UG,SPECIES
5219404.0,Panthera leo,-1.826591,29.853673,2025,RW,SUBSPECIES
5707341.0,Papio anubis,-1.940278,29.873888,2025,RW,SPECIES
9163257.0,Giraffa tippelskirchi,-1.821008,29.963021,2025,RW,SUBSPECIES
2492313.0,Platysteira cyanea,-0.922417,29.613436,2025,UG,SPECIES
5788445.0,Bycanistes albotibialis,3.721647,10.107841,2025,CM,SPECIES
5788445.0,Bycanistes albotibialis,3.721647,10.107841,2025,CM,SPECIES
5124839.0,Epiphora rectifascia,0.76048,15.257917,2025,CG,SPECIES
8335820.0,Lophoceros fasciatus,2.373922,9.828137,2025,CM,SPECIES
2482631.0,Picathartes oreas,2.266584,10.058373,2025,CM,SPECIES
2482631.0,Picathartes oreas,2.315337,10.191849,2025,CM,SPECIES
2480393.0,Gypohierax angolensis,2.47906,9.839012,2025,CM,SPECIES
5219578.0,Cercopithecus mitis,-1.09297,29.731227,2025,UG,SPECIES
2478911.0,Pogoniulus atroflavus,2.373861,9.828139,2025,CM,SPECIES
7799541.0,Hemidactylus coalescens,2.9203,16.25556,2025,CF,SPECIES
2480659.0,Polyboroides typus,2.395363,10.03417,2025,CM,SUBSPECIES
2476002.0,Ceratogymna atrata,2.704552,9.936396,2025,CM,SPECIES
2494001.0,Malimbus cassini,2.390179,10.073874,2025,CM,SPECIES
2480181.0,Psittacus erithacus,4.045754,9.270318,2025,CM,SPECIES
8069697.0,Horizocerus albocristatus,2.390289,10.072251,2025,CM,SPECIES
2474381.0,Fulica cristata,-1.205454,29.692039,2025,UG,SPECIES
5228344.0,Halcyon badia,2.39339,10.087203,2025,CM,SPECIES
8029174.0,Trioceros johnstoni,-1.355095,29.632768,2025,UG,SPECIES
2475540.0,Alcedo quadribrachys,2.564975,9.841795,2025,CM,SPECIES
2402409.0,Gnathonemus petersii,-2.760206,20.378654,2025,CD,SPECIES
10744489.0,Doryrhina cyclops,-1.980058,9.354889,2025,GA,SPECIES
2480760.0,Glareola cinerea,3.762822,10.041736,2025,CM,SPECIES
1893901.0,Mycalesis vulgaris,-2.61793,29.746653,2025,RW,SPECIES
5229467.0,Colius striatus,-1.005203,29.725754,2025,UG,SPECIES
1606314.0,Thinophilus indigenus,-3.39139,29.35,2025,BI,SPECIES
1610809.0,Asyndetus virgatus,-3.39139,29.35,2025,BI,SPECIES
5084202.0,Tachytrechus tessellatus,-3.39139,29.35,2025,BI,SPECIES
1610809.0,Asyndetus virgatus,-3.39139,29.35,2025,BI,SPECIES
5979866.0,Chrysosoma leucopogon,-3.39139,29.35,2025,BI,SPECIES
5979866.0,Chrysosoma leucopogon,-3.39139,29.35,2025,BI,SPECIES
1606314.0,Thinophilus indigenus,-3.34444,29.2725,2025,BI,SPECIES
5979866.0,Chrysosoma leucopogon,-3.39139,29.35,2025,BI,SPECIES
5083664.0,Thinophilus splendidus,-3.34444,29.2725,2025,BI,SPECIES
5084202.0,Tachytrechus tessellatus,-3.39139,29.35,2025,BI,SPECIES
11127636.0,Chrysotus latealatus,-3.1975,29.55,2025,BI,SPECIES
12034798.0,Apelastoneurus biadimbi,-3.39139,29.35,2025,BI,SPECIES
1606517.0,Amblypsilopus pallidicornis,-3.39139,29.35,2025,BI,SPECIES
2493973.0,Dicrurus atripennis,-2.7562,20.2925,2025,CD,SPECIES
,,-2.7562,20.2925,2025,CD,KINGDOM
5219534.0,Pan troglodytes,2.9038,16.2779,2025,CF,SPECIES
2436546.0,Cercocebus agilis,2.905,16.2685,2025,CF,SPECIES
2436546.0,Cercocebus agilis,2.904,16.2721,2025,CF,SPECIES
2436546.0,Cercocebus agilis,2.8496,16.2065,2025,CF,SPECIES
2436546.0,Cercocebus agilis,2.8987,16.2704,2025,CF,SPECIES
7261461.0,Philantomba monticola,2.8976,16.2848,2025,CF,SPECIES
2436546.0,Cercocebus agilis,2.905,16.2685,2025,CF,SPECIES
2436546.0,Cercocebus agilis,2.8987,16.2704,2025,CF,SPECIES
2437044.0,Dendrohyrax arboreus,2.8777,16.3486,2025,CF,SPECIES
2436546.0,Cercocebus agilis,2.8987,16.2704,2025,CF,SPECIES
2437044.0,Dendrohyrax arboreus,2.7701,16.3926,2025,CF,SPECIES
2436546.0,Cercocebus agilis,2.904,16.2721,2025,CF,SPECIES
2435349.0,Loxodonta cyclotis,2.8881,16.3439,2025,CF,SPECIES
7261461.0,Philantomba monticola,2.9854,16.2325,2025,CF,SPECIES
2441225.0,Potamochoerus porcus,2.8887,16.3555,2025,CF,SPECIES
2436546.0,Cercocebus agilis,2.8987,16.2704,2025,CF,SPECIES
2436546.0,Cercocebus agilis,2.905,16.2685,2025,CF,SPECIES
7261461.0,Philantomba monticola,2.9854,16.2325,2025,CF,SPECIES
2436546.0,Cercocebus agilis,2.8987,16.2704,2025,CF,SPECIES
2441225.0,Potamochoerus porcus,2.8887,16.3555,2025,CF,SPECIES
2436441.0,Gorilla gorilla,2.9009,16.2753,2025,CF,SUBSPECIES
2436546.0,Cercocebus agilis,2.904,16.2721,2025,CF,SPECIES
2441170.0,Cephalophus callipygus,2.9001,16.2723,2025,CF,SPECIES
7340241.0,Turdus abyssinicus,-1.34894,29.623819,2025,UG,SPECIES
1727818.0,Zonocerus variegatus,4.155976,9.263224,2025,CM,SPECIES
7340446.0,Bleda notatus,2.395034,10.086413,2025,CM,SPECIES
5231193.0,Passer griseus,-0.489572,29.794345,2025,UG,SPECIES
2480393.0,Gypohierax angolensis,-0.489572,29.794345,2025,UG,SPECIES
5707341.0,Papio anubis,-0.489572,29.794345,2025,UG,SPECIES
2480454.0,Haliaeetus vocifer,-0.489572,29.794345,2025,UG,SPECIES
,,0.380813,10.201425,2025,GA,GENUS
2493674.0,Nigrita luteifrons,4.013645,9.200895,2025,CM,SUBSPECIES
1727818.0,Zonocerus variegatus,4.155966,9.263224,2025,CM,SPECIES
2478932.0,Pogoniulus subsulphureus,4.012112,9.203717,2025,CM,SUBSPECIES
5707341.0,Papio anubis,-0.445169,29.829845,2025,UG,SPECIES
5230287.0,Criniger chloronotus,2.393539,10.087255,2025,CM,SPECIES
2486691.0,Elminia albicauda,-1.359226,29.627371,2025,UG,SPECIES
2493680.0,Lagonosticta senegala,-1.355703,29.627605,2025,UG,SPECIES
1405058.0,Cataspilota lolodorfana,0.381,10.201411,2025,GA,SPECIES
5229154.0,Scopus umbretta,-0.489572,29.794345,2025,UG,SPECIES
5064153.0,Chrysomya rufifacies,4.157884,9.277996,2025,CM,SPECIES
1727818.0,Zonocerus variegatus,4.155966,9.263224,2025,CM,SPECIES
2161710.0,Heteropoda venatoria,4.175255,9.300203,2025,CM,SPECIES
2072761.0,Aphis spiraecola,4.158286,9.278092,2025,CM,SPECIES
8370390.0,Insignorthezia insignis,4.158018,9.278157,2025,CM,SPECIES
7997307.0,Lophoceros camurus,2.39635,10.024956,2025,CM,SPECIES
1169988.0,Cosmopolites sordidus,4.155649,9.231115,2025,CM,SPECIES
1727818.0,Zonocerus variegatus,4.157884,9.277996,2025,CM,SPECIES
1249184.0,Evania appendigaster,4.155649,9.231115,2025,CM,SPECIES
1428738.0,Orthetrum julia,4.160217,9.298003,2025,CM,SPECIES
2481904.0,Ephippiorhynchus senegalensis,-0.489572,29.794345,2025,UG,SPECIES
2492753.0,Prinia bairdii,4.169696,9.222003,2025,CM,SUBSPECIES
,,3.399238,11.487358,2025,CM,GENUS
5229167.0,Milvus migrans,2.373883,9.828139,2025,CM,SUBSPECIES
2482048.0,Tachybaptus ruficollis,-1.210323,29.685051,2025,UG,SPECIES
2480540.0,Buteo augur,-1.247726,29.763476,2025,UG,SPECIES
2480393.0,Gypohierax angolensis,-0.285609,29.911203,2025,UG,SPECIES
6101208.0,Pogoniulus coryphaea,-1.354148,29.61923,2025,UG,SPECIES
2473787.0,Pternistis afer,-0.287433,29.910465,2025,UG,SPECIES
2482048.0,Tachybaptus ruficollis,-1.258494,29.77404,2025,UG,SUBSPECIES
2492561.0,Muscicapa aquatica,-1.224785,29.716745,2025,UG,SPECIES
2474381.0,Fulica cristata,-1.258494,29.774038,2025,UG,SPECIES
2481904.0,Ephippiorhynchus senegalensis,-0.495692,29.796719,2025,UG,SPECIES
12238967.0,Cossyphicula isabellae,4.165295,9.224759,2025,CM,SPECIES
6100811.0,Arizelocichla kikuyuensis,-1.085665,29.758237,2025,UG,SPECIES
2493636.0,Pyrenestes ostrinus,3.742741,10.029968,2025,CM,SPECIES
2441259.0,Protopterus dolloi,-2.760206,20.378654,2025,CD,SPECIES
5228662.0,Apus affinis,2.375861,9.827503,2025,CM,SPECIES
8370390.0,Insignorthezia insignis,4.158091,9.277985,2025,CM,SPECIES
2492526.0,Saxicola torquatus,-1.208519,29.832163,2025,UG,SPECIES
2493656.0,Estrilda kandti,-1.35415,29.619242,2025,UG,SPECIES
10671440.0,Dessonornis caffer,-1.351581,29.661606,2025,UG,SPECIES
2493656.0,Estrilda kandti,-1.354155,29.619238,2025,UG,SPECIES
2492637.0,Pogonocichla stellata,-1.357074,29.621778,2025,UG,SPECIES
2492753.0,Prinia bairdii,-0.97905,29.691051,2025,UG,SPECIES
5231359.0,Bradypterus cinnamomeus,-1.354234,29.619337,2025,UG,SPECIES
5231790.0,Turtur tympanistria,-1.251349,29.789156,2025,UG,SPECIES
2484830.0,Dryoscopus gambensis,-1.354156,29.619247,2025,UG,SPECIES
6100928.0,Pseudoalcippe atriceps,-1.354157,29.619236,2025,UG,SPECIES
2475446.0,Merops oreobates,-1.251912,29.804407,2025,UG,SPECIES
6100938.0,Poeoptera sharpii,-1.251437,29.788282,2025,UG,SPECIES
2490305.0,Motacilla clara,-0.980583,29.691557,2025,UG,SPECIES
2484830.0,Dryoscopus gambensis,-1.354148,29.619234,2025,UG,SPECIES
5228229.0,Balearica regulorum,-1.165668,29.845039,2025,UG,SPECIES
6100973.0,Crithagra sulphurata,-1.211564,29.831638,2025,UG,SPECIES
2481904.0,Ephippiorhynchus senegalensis,-0.495666,29.796717,2025,UG,SPECIES
1925694.0,Anthene larydas,-0.591037,29.89809,2025,UG,SPECIES
2493656.0,Estrilda kandti,-1.35415,29.619242,2025,UG,SPECIES
2478411.0,Dendropicos griseocephalus,-1.251684,29.788502,2025,UG,SPECIES
2478411.0,Dendropicos griseocephalus,-1.251361,29.789141,2025,UG,SPECIES
2492414.0,Dioptrornis fischeri,-1.251354,29.789141,2025,UG,SPECIES
2492637.0,Pogonocichla stellata,-1.357079,29.621801,2025,UG,SPECIES
2474381.0,Fulica cristata,-1.258496,29.774,2025,UG,SPECIES
2480898.0,Egretta gularis,3.233238,8.630731,2025,GQ,SPECIES
5228229.0,Balearica regulorum,-1.163344,29.846798,2025,UG,SUBSPECIES
2490305.0,Motacilla clara,-0.980547,29.691456,2025,UG,SPECIES
6100928.0,Pseudoalcippe atriceps,-1.354142,29.619259,2025,UG,SPECIES
2492753.0,Prinia bairdii,-0.976103,29.68688,2025,UG,SPECIES
2489145.0,Psalidoprocne pristoptera,-1.224551,29.716642,2025,UG,SPECIES
5231171.0,Batis diops,-1.354093,29.619114,2025,UG,SPECIES
6101208.0,Pogoniulus coryphaea,-1.354108,29.619154,2025,UG,SPECIES
5226316.0,Agama picticauda,0.453507,10.277778,2025,GA,SPECIES
1795068.0,Thysanoplusia orichalcea,-1.662878,29.169088,2025,CD,SPECIES
2492797.0,Cisticola chubbi,4.165087,9.224793,2025,CM,SUBSPECIES
1577153.0,Hermetia illucens,4.157884,9.277996,2025,CM,SPECIES
5226316.0,Agama picticauda,0.46031,9.405867,2025,GA,SPECIES
8264893.0,Nephilingis cruentata,0.453548,10.278188,2025,GA,SPECIES
2486101.0,Phyllastrephus poliocephalus,4.955416,9.741177,2025,CM,SPECIES
2492567.0,Muscicapa sethsmithi,4.821998,9.703801,2025,CM,SPECIES
2478878.0,Tricholaema hirsuta,2.393432,10.087174,2025,CM,SUBSPECIES
2484811.0,Malaconotus monteiri,4.178353,9.249627,2025,CM,SUBSPECIES
2486219.0,Baeopogon clamans,2.389828,10.087217,2025,CM,SPECIES
2486219.0,Baeopogon clamans,2.389828,10.087217,2025,CM,SPECIES
2486073.0,Ixonotus guttatus,2.373959,9.828134,2025,CM,SPECIES
2492808.0,Cisticola anonymus,2.373903,9.828102,2025,CM,SPECIES
1428708.0,Orthetrum trinacria,0.51853,25.200773,2025,CD,SPECIES
2492808.0,Cisticola anonymus,3.743994,10.029469,2025,CM,SPECIES
5788445.0,Bycanistes albotibialis,3.720194,10.104676,2025,CM,SPECIES
2484502.0,Smithornis sharpei,4.830196,9.692418,2025,CM,SUBSPECIES
1428848.0,Trithemis arteriosa,-5.405907,14.800867,2025,CD,SPECIES
8264893.0,Nephilingis cruentata,0.453444,10.278263,2025,GA,SPECIES
2492793.0,Cisticola erythrops,3.414565,11.454326,2025,CM,SPECIES
5052210.0,Porpax asperipes,-1.938025,9.369777,2025,GA,SPECIES
2492981.0,Poliolais lopezi,4.148243,9.205782,2025,CM,SUBSPECIES
5231295.0,Camaroptera chloronota,2.373908,9.828094,2025,CM,SUBSPECIES
2477333.0,Schoutedenapus myoptilus,4.993745,9.690481,2025,CM,SUBSPECIES
5220179.0,Tragelaphus spekii,-1.991631,9.398646,2025,GA,SPECIES
2436544.0,Cercocebus torquatus,-2.112722,9.426428,2025,GA,SPECIES
2436441.0,Gorilla gorilla,-2.054128,9.596043,2025,GA,SUBSPECIES
2441247.0,Hippopotamus amphibius,-1.912438,9.364201,2025,GA,SPECIES
2441034.0,Syncerus caffer,-1.932837,9.211179,2025,GA,SUBSPECIES
2435349.0,Loxodonta cyclotis,-1.947794,9.286466,2025,GA,SPECIES
2435349.0,Loxodonta cyclotis,-1.917933,9.373238,2025,GA,SPECIES
2430378.0,Hoplobatrachus occipitalis,-2.529062,9.76071,2025,GA,SPECIES
2437540.0,Heliosciurus rufobrachium,-1.880587,9.280633,2025,GA,SPECIES
,,-1.979928,9.35404,2025,GA,GENUS
10744489.0,Doryrhina cyclops,-1.979487,9.354249,2025,GA,SPECIES
2480393.0,Gypohierax angolensis,-1.880887,9.280505,2025,GA,SPECIES
1937667.0,Papilio dardanus,-1.300166,29.833326,2025,UG,SPECIES
1865204.0,Imbrasia obscura,4.148278,9.243175,2025,CM,SPECIES
7416027.0,Allochrocebus lhoesti,-1.132432,29.784929,2025,UG,SPECIES
7416027.0,Allochrocebus lhoesti,-1.039106,29.629907,2025,UG,SPECIES
5857736.0,Tympanotonos fuscatus,0.654991,9.471091,2025,GA,SPECIES
1727818.0,Zonocerus variegatus,4.157688,9.271985,2025,CM,SPECIES
2484516.0,Smithornis rufolateralis,2.394124,10.086976,2025,CM,SUBSPECIES
2479539.0,Agapornis swindernianus,2.47916,9.839068,2025,CM,SUBSPECIES
,,1.6511,16.0407,2025,CG,GENUS
,,1.6511,16.0407,2025,CG,GENUS
10698146.0,Sclerophrys regularis,1.6484,16.0417,2025,CG,SPECIES
,,1.442218,16.251509,2025,CG,GENUS
10698146.0,Sclerophrys regularis,1.6484,16.0417,2025,CG,SPECIES
1713120.0,Paracinema tricolor,3.398745,11.46713,2025,CM,SPECIES
1886251.0,Spoladea recurvalis,4.159109,9.307448,2025,CM,SPECIES
1886251.0,Spoladea recurvalis,4.159109,9.307448,2025,CM,SPECIES
8440646.0,Caura rufiventris,4.180478,9.274045,2025,CM,SPECIES
1550997.0,Diasemopsis signata,4.181012,9.273905,2025,CM,SPECIES
2173147.0,Thyene inflata,3.827655,11.537822,2025,CM,SPECIES
1105151.0,Ceroplesis hecate,4.17188,9.307888,2025,CM,SPECIES
5228443.0,Bycanistes fistulator,0.766904,15.252635,2025,CG,SPECIES
1134693.0,Enaretta montana,3.827067,11.537805,2025,CM,SPECIES
1134697.0,Enaretta conifera,3.827525,11.538112,2025,CM,SPECIES
1341976.0,Apis mellifera,4.155966,9.263224,2025,CM,SPECIES
5210657.0,Trachinotus teraia,2.381992,9.824453,2025,CM,SPECIES
2390802.0,Caranx fischeri,2.384528,9.823944,2025,CM,SPECIES
2419042.0,Rhinobatos albomaculatus,2.273362,9.934782,2025,CM,SPECIES
2418771.0,Paragaleus pectoralis,2.276312,9.908465,2025,CM,SPECIES
9577286.0,Fontitrygon margarita,2.366354,9.989292,2025,CM,SPECIES
2393769.0,Scarus hoefleri,2.371857,9.826618,2025,CM,SPECIES
2390565.0,Alectis alexandrina,2.371857,9.826618,2025,CM,SPECIES
1122424.0,Coptops aedificator,3.826903,11.537875,2025,CM,SPECIES
5209173.0,Acanthurus monroviae,2.349481,9.827208,2025,CM,SPECIES
8868735.0,Zanobatus maculatus,2.21873,9.838047,2025,CM,SPECIES
1727818.0,Zonocerus variegatus,4.159109,9.307448,2025,CM,SPECIES
2391079.0,Chloroscombrus chrysurus,2.371857,9.826618,2025,CM,SPECIES
6274229.0,Chiridopsis laetifica,4.159109,9.307448,2025,CM,SPECIES
1727818.0,Zonocerus variegatus,4.159109,9.307448,2025,CM,SPECIES
2381939.0,Coryphaena hippurus,2.371857,9.826618,2025,CM,SPECIES
5211115.0,Monodactylus sebae,2.371857,9.826618,2025,CM,SPECIES
2393307.0,Polydactylus quadrifilis,2.384739,9.823775,2025,CM,SPECIES
2391406.0,Hemicaranx bicolor,2.371857,9.826618,2025,CM,SPECIES
5108465.0,Lophoptera semirufa,3.827105,11.537962,2025,CM,SPECIES
5130392.0,Junonia oenone,4.159109,9.307448,2025,CM,SPECIES
5214626.0,Ilisha africana,2.371857,9.826618,2025,CM,SPECIES
5963045.0,Colobus guereza,-1.046381,29.773158,2025,UG,SPECIES
1937941.0,Papilio jacksoni,-1.046235,29.774176,2025,UG,SPECIES
2374445.0,Drepane africana,2.371857,9.826618,2025,CM,SPECIES
,,-1.046145,29.774021,2025,UG,GENUS
5130392.0,Junonia oenone,4.17188,9.307888,2025,CM,SPECIES
2385090.0,Lutjanus goreensis,2.371857,9.826618,2025,CM,SPECIES
6095338.0,Corythornis cristatus,0.126205,29.266762,2025,CD,SPECIES
2399587.0,Pseudotolithus elongatus,2.371857,9.826618,2025,CM,SPECIES
5875744.0,Nupserha marginella,-1.044941,29.775082,2025,UG,SPECIES
,,0.6005,14.933125,2025,CG,GENUS
2492719.0,Apalis nigriceps,0.601826,14.931355,2025,CG,SUBSPECIES
5141250.0,Graphium angolanus,-3.623908,15.318847,2025,CG,SPECIES
9701857.0,Motacilla flava,0.600648,14.93317,2025,CG,SPECIES
5225417.0,Trachylepis albilabris,0.601845,14.931763,2025,CG,SPECIES
2480659.0,Polyboroides typus,0.71226,15.012708,2025,CG,SUBSPECIES
2486190.0,Thescelocichla leucopleura,0.601805,14.931697,2025,CG,SPECIES
2493669.0,Estrilda melpoda,0.603092,14.898505,2025,CG,SPECIES
2446642.0,Lygodactylus conraui,0.601011,14.932001,2025,CG,SPECIES
2480927.0,Ardea goliath,0.621946,15.011301,2025,CG,SPECIES
2399603.0,Pseudotolithus typus,2.381994,9.824428,2025,CM,SPECIES
2394231.0,Sphyraena afra,2.371857,9.826618,2025,CM,SPECIES
2393307.0,Polydactylus quadrifilis,2.371857,9.826618,2025,CM,SPECIES
2374271.0,Scomberomorus tritor,2.372447,9.824405,2025,CM,SPECIES
2399603.0,Pseudotolithus typus,2.372447,9.824405,2025,CM,SPECIES
2344488.0,Synodontis pleurops,3.306728,29.486856,2025,CD,SPECIES
2393307.0,Polydactylus quadrifilis,2.372447,9.824405,2025,CM,SPECIES
2393769.0,Scarus hoefleri,2.349458,9.827225,2025,CM,SPECIES
2382773.0,Plectorhinchus macrolepis,2.371857,9.826618,2025,CM,SPECIES
1776268.0,Cyligramma latona,4.17188,9.307888,2025,CM,SPECIES
1721102.0,Trigonidium cicindeloides,4.180978,9.27393,2025,CM,SPECIES
5231993.0,Centropus monachus,3.896109,11.496617,2025,CM,SPECIES
1651891.0,Aedes aegypti,4.152267,9.2802,2025,CM,SPECIES
1727818.0,Zonocerus variegatus,4.18052,9.274005,2025,CM,SPECIES
10643390.0,Chrysomya marginalis,4.159109,9.307448,2025,CM,SPECIES
2472669.0,Aparallactus modestus,2.21153,16.519105,2025,CG,SPECIES
5229467.0,Colius striatus,-1.972166,29.989192,2025,RW,SPECIES
2492592.0,Cossypha heuglini,-1.976079,29.992134,2025,RW,SPECIES
1799198.0,Caligatus angasii,2.985408,16.232278,2025,CF,SPECIES
4995657.0,Oryctes boas,4.155966,9.263224,2025,CM,SPECIES
2495707.0,Streptopelia semitorquata,-1.97239,29.991603,2025,RW,SPECIES
5228340.0,Halcyon senegalensis,0.612437,9.319297,2025,GA,SPECIES
1933649.0,Zizeeria knysna,4.152489,9.280742,2025,CM,SPECIES
5231792.0,Turtur afer,0.613167,9.319717,2025,GA,SPECIES
1782267.0,Cerynea thermesialis,3.827125,11.537913,2025,CM,SPECIES
1861433.0,Basiothia medea,4.16235,9.258778,2025,CM,SPECIES
2389661.0,Labrisomus nuchipinnis,0.610128,9.317312,2025,GA,SPECIES
5213089.0,Echidna peli,0.611575,9.317205,2025,GA,SPECIES
2398664.0,Abudefduf taurus,0.60972,9.317337,2025,GA,SPECIES
5213089.0,Echidna peli,0.61223,9.317088,2025,GA,SPECIES
10503495.0,Arsacia rectalis,3.827133,11.537942,2025,CM,SPECIES
9348895.0,Turdus pelios,0.612553,9.320145,2025,GA,SPECIES
,,0.611628,9.32018,2025,GA,GENUS
2395157.0,Scartella cristata,0.611163,9.317122,2025,GA,SPECIES
5213089.0,Echidna peli,0.612197,9.317047,2025,GA,SPECIES
2494058.0,Ploceus cucullatus,0.60982,9.321005,2025,GA,SPECIES
2161710.0,Heteropoda venatoria,2.985145,16.232978,2025,CF,SPECIES
2494063.0,Ploceus nigerrimus,-2.051396,12.90758,2025,GA,SPECIES
9559692.0,Chrysaspis aurovittata,-2.051396,12.90758,2025,GA,SPECIES
2482519.0,Corvus albus,-2.051396,12.90758,2025,GA,SPECIES
2435349.0,Loxodonta cyclotis,-2.303122,14.174781,2025,GA,SPECIES
5225334.0,Trachylepis affinis,0.613775,9.3197,2025,GA,SPECIES
2465346.0,Python sebae,-1.676431,12.926073,2025,GA,SPECIES
5209173.0,Acanthurus monroviae,0.61255,9.316887,2025,GA,SPECIES
2475423.0,Merops gularis,-2.051396,12.90758,2025,GA,SPECIES
2475447.0,Merops breweri,-2.051396,12.90758,2025,GA,SPECIES
5213089.0,Echidna peli,0.612817,9.317178,2025,GA,SPECIES
2403924.0,Gymnothorax afer,2.372441,9.824452,2025,CM,SPECIES
2398698.0,Stegastes imbricatus,0.612847,9.317245,2025,GA,SPECIES
4382786.0,Cardisoma armatum,0.611997,9.316995,2025,GA,SPECIES
2494063.0,Ploceus nigerrimus,-2.051396,12.90758,2025,GA,SPECIES
1727818.0,Zonocerus variegatus,4.178629,9.280872,2025,CM,SPECIES
,,0.808592,15.099606,2025,CG,GENUS
9751099.0,Cairina moschata,4.145244,9.269182,2025,CM,VARIETY
2482519.0,Corvus albus,-4.279229,15.277865,2025,CG,SPECIES
5963045.0,Colobus guereza,0.635712,14.834384,2025,CG,SUBSPECIES
2486683.0,Terpsiphone rufocinerea,0.613397,9.319662,2025,GA,SPECIES
5219573.0,Cercopithecus nictitans,0.286565,14.594666,2025,CG,SPECIES
1910496.0,Hypolimnas dubius,4.155966,9.263224,2025,CM,SPECIES
5219574.0,Cercopithecus pogonias,-0.743295,13.414938,2025,GA,SPECIES
7405711.0,Motacilla aguimp,-0.934943,13.357835,2025,GA,SPECIES
2436441.0,Gorilla gorilla,0.329288,14.573411,2025,CG,SUBSPECIES
4360660.0,Trona stercoraria,0.611962,9.316995,2025,GA,SPECIES
2355923.0,Distichodus lusosso,3.102506,29.562376,2025,CD,SPECIES
2475448.0,Merops albicollis,0.572411,14.881236,2025,CG,SPECIES
5963045.0,Colobus guereza,0.622615,14.920366,2025,CG,SUBSPECIES
1074277.0,Augosoma centaurus,-0.48518,15.909952,2025,CG,SPECIES
1727818.0,Zonocerus variegatus,4.178629,9.280872,2025,CM,SPECIES
1074277.0,Augosoma centaurus,-0.485182,15.909927,2025,CG,SPECIES
5230764.0,Hirundo nigrita,0.622893,14.928309,2025,CG,SPECIES
,,3.877967,11.524903,2025,CM,GENUS
2435349.0,Loxodonta cyclotis,-0.613385,13.523052,2025,GA,SPECIES
5228335.0,Halcyon malimbica,-0.943158,13.339053,2025,GA,SPECIES
2441034.0,Syncerus caffer,0.718357,14.970584,2025,CG,SUBSPECIES
8069697.0,Horizocerus albocristatus,-0.660921,13.483788,2025,GA,SPECIES
2441247.0,Hippopotamus amphibius,-3.175828,15.502277,2025,CG,SPECIES
2436441.0,Gorilla gorilla,-3.340355,15.590592,2025,CG,SUBSPECIES
5130347.0,Junonia terea,-3.083277,29.914261,2025,BI,SPECIES
2486147.0,Pycnonotus barbatus,2.811678,18.012295,2025,CG,SUBSPECIES
7340957.0,Cyanomitra verticalis,-0.735399,12.972233,2025,GA,SPECIES
1879452.0,Duponchelia fovealis,3.827117,11.537947,2025,CM,SPECIES
2000152.0,Periplaneta americana,-1.695592,29.243612,2025,CD,SPECIES
1727818.0,Zonocerus variegatus,4.178629,9.280872,2025,CM,SPECIES
2441034.0,Syncerus caffer,0.736146,14.897132,2025,CG,SUBSPECIES
2436441.0,Gorilla gorilla,-0.719155,13.465718,2025,GA,SUBSPECIES
5229154.0,Scopus umbretta,0.636763,14.829518,2025,CG,SPECIES
1081779.0,Pachnoda marginata,0.455011,9.409328,2025,GA,SPECIES
5219534.0,Pan troglodytes,-0.68084,13.542849,2025,GA,SUBSPECIES
2433489.0,Nandinia binotata,-0.721761,13.535589,2025,GA,SPECIES
5219436.0,Panthera pardus,-0.688154,13.558714,2025,GA,SUBSPECIES
2492646.0,Cichladusa ruficauda,-4.280295,15.276751,2025,CG,SPECIES
1727818.0,Zonocerus variegatus,4.178629,9.280872,2025,CM,SPECIES
1727818.0,Zonocerus variegatus,4.178629,9.280872,2025,CM,SPECIES
2436441.0,Gorilla gorilla,0.247651,14.408899,2025,CG,SUBSPECIES
1727818.0,Zonocerus variegatus,4.155976,9.263224,2025,CM,SPECIES
2493726.0,Uraeginthus angolensis,-4.281424,15.27388,2025,CG,SPECIES
2480923.0,Ardea melanocephala,0.605403,14.899477,2025,CG,SPECIES
5219534.0,Pan troglodytes,-0.770375,13.51544,2025,GA,SUBSPECIES
2435349.0,Loxodonta cyclotis,0.749669,14.827699,2025,CG,SPECIES
2475447.0,Merops breweri,0.55373,14.864686,2025,CG,SPECIES
7340636.0,Cinnyris venustus,-2.906266,29.820513,2025,BI,SPECIES
2475445.0,Merops bullockoides,-1.641529,14.287851,2025,GA,SPECIES
5219573.0,Cercopithecus nictitans,0.300328,14.55651,2025,CG,SPECIES
5130467.0,Junonia sophia,0.61333,9.319662,2025,GA,SPECIES
2441034.0,Syncerus caffer,0.673755,14.830375,2025,CG,SUBSPECIES
2455874.0,Boaedon virgatus,-0.729196,13.543647,2025,GA,SPECIES
2441163.0,Cephalophus silvicultor,-0.781775,13.593482,2025,GA,SUBSPECIES
5219534.0,Pan troglodytes,-0.603271,13.469433,2025,GA,SUBSPECIES
2481915.0,Ciconia abdimii,-0.735139,12.971816,2025,GA,SPECIES
