speciesKey,species,decimalLatitude,decimalLongitude,year,countryCode,taxonRank
2421600.0,Scaphiophryne marmorata,-18.808263,48.525432,2025,MG,SPECIES
2494077.0,Foudia madagascariensis,-19.86396,47.038439,2025,MG,SPECIES
2490309.0,Motacilla flaviventris,-18.895282,48.431443,2025,MG,SPECIES
7942093.0,Yanga pulverea,-18.931529,48.415637,2025,MG,SPECIES
7642610.0,Danaus chrysippus,-19.865158,47.038868,2025,MG,SPECIES
2447446.0,Phelsuma standingi,-23.138901,43.683818,2025,MG,SPECIES
6893974.0,Grosphus madagascariensis,-18.929675,48.415824,2025,MG,SPECIES
2447529.0,Phelsuma modesta,-23.12248,43.610329,2025,MG,SUBSPECIES
2445755.0,Uroplatus phantasticus,-18.927639,48.415196,2025,MG,SPECIES
2448865.0,Calumma brevicorne,-18.906365,48.425798,2025,MG,SPECIES
1427855.0,Pantala flavescens,-19.865214,47.038865,2025,MG,SPECIES
2423393.0,Boophis madagascariensis,-18.929301,48.416457,2025,MG,SPECIES
2423310.0,Aglyptodactylus madagascariensis,-18.927794,48.415209,2025,MG,SPECIES
2423310.0,Aglyptodactylus madagascariensis,-18.931547,48.416243,2025,MG,SPECIES
2479301.0,Coracopsis nigra,-20.059649,44.641172,2025,MG,SPECIES
5222004.0,Furcifer labordi,-20.101869,44.690519,2025,MG,SPECIES
2423393.0,Boophis madagascariensis,-18.940555,48.416663,2025,MG,SPECIES
2488942.0,Philepitta castanea,-21.339598,47.801485,2025,MG,SPECIES
1423214.0,Ceriagrion glabrum,-21.38016,47.884834,2025,MG,SPECIES
10896946.0,Trichonephila inaurata,-12.795061,45.282444,2025,YT,SPECIES
2426532.0,Heterixalus punctatus,-18.946347,48.417597,2025,MG,SPECIES
,,-18.935616,48.420015,2025,MG,GENUS
2426532.0,Heterixalus punctatus,-18.889613,48.431173,2025,MG,SPECIES
5222004.0,Furcifer labordi,-20.013571,44.670543,2025,MG,SPECIES
1711928.0,Catantopsis sacalava,-18.948038,48.420152,2025,MG,SPECIES
2448865.0,Calumma brevicorne,-18.930349,48.415029,2025,MG,SPECIES
2448847.0,Calumma parsonii,-18.906603,48.522191,2025,MG,SUBSPECIES
2492930.0,Nesillas typica,-19.864924,47.038853,2025,MG,SPECIES
1427999.0,Thermorthemis madagascariensis,-18.932474,47.949795,2025,MG,SPECIES
5221973.0,Furcifer oustaleti,-18.932287,47.949753,2025,MG,SPECIES
2481030.0,Falco newtoni,-22.567825,45.410369,2025,MG,SPECIES
2449335.0,Brookesia antakarana,-12.459681,49.16226,2025,MG,SPECIES
9537238.0,Hemidactylus frenatus,-22.567895,45.410601,2025,MG,SPECIES
2448847.0,Calumma parsonii,-18.867161,48.550088,2025,MG,SUBSPECIES
2178544.0,Peucetia lucasi,-22.568259,45.410289,2025,MG,SPECIES
1428875.0,Trithemis selika,-22.56784,45.410434,2025,MG,SPECIES
9537238.0,Hemidactylus frenatus,-22.568054,45.410667,2025,MG,SPECIES
1862293.0,Hippotion celerio,-22.567917,45.410552,2025,MG,SPECIES
2000288.0,Deropeltis madecassa,-22.568181,45.410223,2025,MG,SPECIES
2448865.0,Calumma brevicorne,-18.938271,48.413855,2025,MG,SPECIES
1713418.0,Locusta migratoria,-22.56796,45.410565,2025,MG,SPECIES
2000152.0,Periplaneta americana,-22.568049,45.410605,2025,MG,SPECIES
5171231.0,Cyrtophora citricola,-22.56837,45.410601,2025,MG,SPECIES
2423340.0,Mantidactylus femoralis,-18.938271,48.413855,2025,MG,SPECIES
5099553.0,Gastrimargus africanus,-22.567976,45.410627,2025,MG,SUBSPECIES
2000288.0,Deropeltis madecassa,-22.567957,45.410361,2025,MG,SPECIES
1311074.0,Ropalidia fraterna,-22.568042,45.410818,2025,MG,SPECIES
2448865.0,Calumma brevicorne,-18.938271,48.413855,2025,MG,SPECIES
1713317.0,Aiolopus thalassinus,-22.567968,45.410627,2025,MG,SUBSPECIES
2423359.0,Spinomantis aglavei,-18.938271,48.413855,2025,MG,SPECIES
